profile_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
608.0,0.727999985218,0.652999997139,0.652999997139,0.677999973297,0.70300000906,0.652999997139,0.727999985218,0.727999985218,0.70300000906,0.777999997139,0.777999997139,0.802999973297,0.929000020027,1.0039999485,1.33000004292,1.15499997139,1.15499997139,1.17999994755,1.45599997044,1.93299996853,2.53500008583,4.49300003052,3.63899993896,0.527000010014,0.451999992132,0.351000010967,0.351000010967,0.300999999046,0.351000010967,0.300999999046,0.351000010967,0.300999999046,0.402000010014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.0,0.601999998093,0.727999985218,0.70300000906,0.601999998093,0.476999998093,0.501999974251,0.82800000906,0.753000020981,0.677999973297,0.777999997139,0.753000020981,0.978999972343,1.02900004387,1.1289999485,1.30499994755,1.63100004196,1.90799999237,3.46399998665,5.89900016785,2.76099991798,0.426999986172,0.351000010967,0.326000005007,0.351000010967,0.402000010014,0.351000010967,0.402000010014,0.300999999046,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610.0,0.652999997139,0.628000020981,0.628000020981,0.677999973297,0.601999998093,0.577000021935,0.628000020981,0.677999973297,0.652999997139,0.677999973297,0.753000020981,0.727999985218,0.652999997139,0.852999985218,0.929000020027,1.10399997234,1.25499999523,1.23000001907,1.30499994755,1.65699994564,2.6099998951,3.69000005722,4.94500017166,2.88700008392,0.852999985218,0.628000020981,0.628000020981,0.451999992132,0.476999998093,0.402000010014,0.300999999046,0.300999999046,0.351000010967,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611.0,0.250999987125,0.476999998093,0.70300000906,0.551999986172,0.677999973297,0.601999998093,0.601999998093,0.601999998093,0.250999987125,0.527000010014,0.351000010967,0.451999992132,0.802999973297,0.802999973297,1.10399997234,0.225999996066,1.0039999485,0.225999996066,1.17999994755,1.23000001907,1.23000001907,2.18400001526,3.71499991417,1.17999994755,0.652999997139,0.377000004053,0.351000010967,0.275999993086,0.326000005007,0.275999993086,0.351000010967,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.0,0.402000010014,0.377000004053,0.377000004053,0.601999998093,0.300999999046,0.601999998093,0.601999998093,0.70300000906,0.628000020981,0.501999974251,0.852999985218,0.852999985218,0.929000020027,0.929000020027,0.903999984264,0.978999972343,1.27999997139,1.23000001907,1.07899999619,2.18400001526,4.19199991226,0.802999973297,0.426999986172,0.300999999046,0.201000005007,0.300999999046,0.351000010967,0.300999999046,0.351000010967,0.126000002027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613.0,0.652999997139,0.677999973297,0.628000020981,0.577000021935,0.601999998093,0.652999997139,0.70300000906,0.677999973297,0.551999986172,0.628000020981,0.577000021935,0.677999973297,0.652999997139,0.727999985218,0.652999997139,0.677999973297,0.377000004053,0.777999997139,0.727999985218,0.10000000149,0.978999972343,1.1289999485,0.953999996185,0.978999972343,1.07899999619,1.1289999485,1.1289999485,0.677999973297,2.46000003815,3.71499991417,2.4849998951,0.601999998093,0.451999992132,0.451999992132,0.326000005007,0.501999974251,0.451999992132,0.451999992132,0.476999998093,0.402000010014,0.250999987125,0.402000010014,0.326000005007,0.300999999046,0.476999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614.0,0.577000021935,0.70300000906,0.527000010014,0.527000010014,0.527000010014,0.628000020981,0.628000020981,0.727999985218,0.652999997139,0.677999973297,0.70300000906,0.727999985218,0.70300000906,0.652999997139,0.70300000906,0.70300000906,0.727999985218,0.879000008106,0.929000020027,1.07899999619,0.929000020027,0.879000008106,1.05400002003,1.07899999619,1.1289999485,1.27999997139,1.60599994659,2.63499999046,4.64400005341,3.56399989128,0.628000020981,0.300999999046,0.377000004053,0.377000004053,0.402000010014,0.275999993086,0.275999993086,0.300999999046,0.351000010967,0.377000004053,0.300999999046,2.73600006104,0.275999993086,0.628000020981,0.201000005007,3.48900008202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.0,0.275999993086,0.275999993086,0.300999999046,0.250999987125,0.326000005007,0.326000005007,0.351000010967,0.377000004053,0.426999986172,0.476999998093,0.527000010014,0.551999986172,0.551999986172,0.677999973297,1.02900004387,1.1289999485,0.879000008106,1.30499994755,1.45599997044,2.35899996758,6.09899997711,4.09100008011,0.852999985218,0.577000021935,0.476999998093,0.377000004053,0.326000005007,0.351000010967,0.225999996066,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.0,0.377000004053,0.275999993086,0.275999993086,0.351000010967,0.225999996066,0.300999999046,0.300999999046,0.351000010967,0.351000010967,0.577000021935,0.577000021935,0.628000020981,0.753000020981,1.0039999485,1.0039999485,1.17999994755,1.45599997044,1.90799999237,2.76099991798,5.99900007248,3.18799996376,1.27999997139,0.652999997139,0.351000010967,0.426999986172,0.426999986172,0.377000004053,0.426999986172,0.326000005007,0.275999993086,0.351000010967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.0,0.300999999046,0.300999999046,0.275999993086,0.250999987125,0.275999993086,0.300999999046,0.351000010967,0.326000005007,0.451999992132,0.426999986172,0.501999974251,0.577000021935,0.677999973297,0.777999997139,0.802999973297,1.02900004387,1.10399997234,1.1289999485,1.1289999485,1.78199994564,2.28399991989,4.29199981689,4.94500017166,1.23000001907,0.677999973297,0.326000005007,0.402000010014,0.402000010014,0.300999999046,0.250999987125,0.377000004053,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.0,0.300999999046,0.275999993086,0.377000004053,0.351000010967,0.351000010967,0.501999974251,0.451999992132,0.451999992132,0.501999974251,0.551999986172,0.677999973297,0.753000020981,0.753000020981,0.82800000906,0.953999996185,1.1289999485,1.1289999485,1.20500004292,1.15499997139,1.60599994659,4.16699981689,2.50999999046,1.15499997139,0.476999998093,0.451999992132,0.326000005007,0.326000005007,0.275999993086,0.250999987125,0.351000010967,0.300999999046,0.351000010967,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619.0,0.501999974251,0.601999998093,0.628000020981,0.601999998093,0.628000020981,0.601999998093,0.628000020981,0.652999997139,0.677999973297,0.70300000906,0.82800000906,0.852999985218,1.10399997234,0.903999984264,1.07899999619,1.0039999485,1.20500004292,1.55599999428,2.63499999046,5.14599990845,2.71099996567,0.351000010967,0.451999992132,0.326000005007,0.402000010014,0.326000005007,0.351000010967,0.351000010967,0.300999999046,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,0.628000020981,0.777999997139,0.70300000906,0.753000020981,0.652999997139,0.628000020981,0.677999973297,0.652999997139,0.70300000906,0.727999985218,0.727999985218,0.777999997139,0.82800000906,0.852999985218,1.02900004387,0.953999996185,0.929000020027,1.0039999485,1.45599997044,3.41400003433,4.74399995804,2.13400006294,0.501999974251,0.351000010967,0.275999993086,0.300999999046,0.300999999046,0.326000005007,0.326000005007,0.250999987125,0.326000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.0,0.601999998093,0.652999997139,0.677999973297,0.70300000906,0.677999973297,0.601999998093,0.601999998093,0.677999973297,0.652999997139,0.628000020981,0.601999998093,0.628000020981,0.852999985218,0.879000008106,0.929000020027,0.929000020027,1.20500004292,1.33000004292,2.08299994469,2.71099996567,3.71499991417,1.50600004196,0.727999985218,0.476999998093,0.402000010014,0.351000010967,0.326000005007,0.275999993086,0.250999987125,0.250999987125,0.300999999046,0.250999987125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622.0,0.677999973297,0.70300000906,0.652999997139,0.802999973297,0.601999998093,0.628000020981,0.501999974251,0.628000020981,0.677999973297,0.628000020981,0.652999997139,0.652999997139,0.727999985218,0.929000020027,0.82800000906,0.978999972343,1.02900004387,1.30499994755,2.55999994278,4.74399995804,3.48900008202,0.777999997139,0.402000010014,0.476999998093,0.377000004053,0.377000004053,0.300999999046,0.300999999046,0.326000005007,0.300999999046,0.201000005007,0.201000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623.0,0.677999973297,0.628000020981,0.577000021935,0.601999998093,0.652999997139,0.70300000906,0.652999997139,0.652999997139,0.652999997139,0.652999997139,0.652999997139,0.601999998093,0.601999998093,0.628000020981,0.852999985218,0.879000008106,0.953999996185,0.978999972343,1.05400002003,1.30499994755,1.63100004196,2.98699998856,1.45599997044,0.351000010967,0.351000010967,0.326000005007,0.351000010967,0.225999996066,0.275999993086,0.351000010967,0.326000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624.0,0.451999992132,0.426999986172,0.451999992132,0.551999986172,0.527000010014,0.577000021935,0.551999986172,0.551999986172,0.577000021935,0.551999986172,0.577000021935,0.601999998093,0.677999973297,0.70300000906,0.802999973297,0.777999997139,0.852999985218,0.727999985218,0.879000008106,0.852999985218,1.1289999485,1.25499999523,1.60599994659,2.15899991989,3.31299996376,0.577000021935,0.377000004053,0.426999986172,0.377000004053,0.426999986172,0.275999993086,0.377000004053,0.275999993086,0.175999999046,0.275999993086,0.250999987125,0.351000010967,0.300999999046,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625.0,0.551999986172,0.426999986172,0.377000004053,0.476999998093,0.527000010014,0.527000010014,0.476999998093,0.476999998093,0.551999986172,0.677999973297,0.601999998093,0.551999986172,0.577000021935,0.577000021935,0.527000010014,0.577000021935,0.727999985218,0.652999997139,0.652999997139,0.727999985218,0.802999973297,0.652999997139,0.852999985218,0.753000020981,0.978999972343,0.879000008106,1.0039999485,1.23000001907,1.85699999332,2.007999897,3.16300010681,1.02900004387,1.25499999523,1.83200001717,0.402000010014,0.501999974251,0.426999986172,0.377000004053,0.377000004053,0.275999993086,0.377000004053,0.426999986172,0.225999996066,0.300999999046,0.275999993086,0.225999996066,0.275999993086,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626.0,0.377000004053,0.451999992132,0.402000010014,0.402000010014,0.451999992132,0.527000010014,0.551999986172,0.501999974251,0.652999997139,0.601999998093,0.677999973297,0.628000020981,0.601999998093,0.628000020981,0.527000010014,0.652999997139,0.527000010014,0.677999973297,0.852999985218,0.929000020027,0.852999985218,0.82800000906,0.879000008106,0.753000020981,0.879000008106,1.02900004387,1.33000004292,1.48099994659,1.85699999332,2.66100001335,1.38100004196,1.23000001907,1.63100004196,1.20500004292,1.23000001907,1.17999994755,1.0039999485,0.577000021935,0.628000020981,0.402000010014,0.777999997139,0.677999973297,0.527000010014,0.451999992132,0.300999999046,0.377000004053,0.451999992132,0.275999993086,0.351000010967,0.326000005007,0.300999999046,0.326000005007,0.326000005007,0.476999998093,0.377000004053,0.275999993086,0.300999999046,0.300999999046,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627.0,0.476999998093,0.577000021935,0.753000020981,0.677999973297,0.727999985218,0.802999973297,0.628000020981,0.753000020981,0.727999985218,0.652999997139,0.652999997139,0.802999973297,0.70300000906,0.753000020981,1.07899999619,1.1289999485,1.05400002003,1.55599999428,1.85699999332,2.98699998856,4.92000007629,4.16699981689,0.527000010014,0.451999992132,0.351000010967,0.476999998093,0.402000010014,0.300999999046,0.225999996066,0.351000010967,0.225999996066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628.0,0.527000010014,0.551999986172,0.601999998093,0.753000020981,0.577000021935,0.727999985218,0.70300000906,0.70300000906,0.527000010014,0.753000020981,0.879000008106,0.753000020981,0.879000008106,0.978999972343,1.23000001907,1.38100004196,1.60599994659,1.75699996948,4.242000103,4.8189997673,3.83999991417,0.402000010014,0.351000010967,0.377000004053,0.300999999046,0.351000010967,0.351000010967,0.476999998093,0.377000004053,0.351000010967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629.0,0.527000010014,0.451999992132,0.426999986172,0.451999992132,0.577000021935,0.577000021935,0.753000020981,0.70300000906,0.727999985218,0.753000020981,0.753000020981,0.777999997139,0.879000008106,0.879000008106,1.02900004387,1.20500004292,1.10399997234,1.27999997139,1.75699996948,3.78999996185,4.34200000763,0.903999984264,0.402000010014,0.326000005007,0.351000010967,0.377000004053,0.250999987125,0.250999987125,0.275999993086,0.326000005007,0.300999999046,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.0,0.577000021935,0.70300000906,0.652999997139,0.753000020981,0.70300000906,0.753000020981,0.802999973297,0.727999985218,0.70300000906,0.777999997139,0.677999973297,0.903999984264,0.953999996185,0.879000008106,0.852999985218,0.903999984264,1.02900004387,1.25499999523,1.80700004101,5.37099981308,2.88700008392,0.476999998093,0.451999992132,0.402000010014,0.300999999046,0.402000010014,0.351000010967,0.300999999046,0.175999999046,0.250999987125,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.0,0.70300000906,0.70300000906,0.753000020981,0.70300000906,0.753000020981,0.753000020981,0.777999997139,0.802999973297,0.727999985218,0.802999973297,0.802999973297,0.677999973297,0.82800000906,0.879000008106,0.903999984264,0.879000008106,0.802999973297,0.978999972343,1.0039999485,0.978999972343,1.23000001907,1.60599994659,2.78600001335,2.93700003624,0.551999986172,0.326000005007,0.300999999046,0.326000005007,0.326000005007,0.225999996066,0.377000004053,0.300999999046,0.326000005007,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632.0,0.727999985218,0.777999997139,0.753000020981,0.753000020981,0.727999985218,0.727999985218,0.677999973297,0.70300000906,0.802999973297,0.677999973297,0.727999985218,0.777999997139,0.777999997139,0.978999972343,0.879000008106,0.777999997139,0.953999996185,0.852999985218,1.27999997139,2.43499994278,1.17999994755,1.02900004387,0.402000010014,0.225999996066,0.601999998093,0.628000020981,0.377000004053,0.451999992132,0.451999992132,0.426999986172,0.351000010967,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633.0,0.652999997139,0.628000020981,0.577000021935,0.677999973297,0.677999973297,0.727999985218,0.652999997139,0.677999973297,0.677999973297,0.727999985218,0.753000020981,0.802999973297,0.677999973297,0.82800000906,0.753000020981,0.82800000906,0.953999996185,0.903999984264,0.953999996185,1.07899999619,1.65699994564,3.33800005913,5.52199983597,1.10399997234,1.02900004387,0.426999986172,0.577000021935,0.476999998093,0.402000010014,0.426999986172,0.326000005007,0.0,0.300999999046,0.250999987125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.0,0.326000005007,0.351000010967,0.426999986172,0.351000010967,0.377000004053,0.351000010967,0.476999998093,0.451999992132,0.402000010014,0.402000010014,0.402000010014,0.527000010014,0.527000010014,0.476999998093,0.476999998093,0.501999974251,0.527000010014,0.601999998093,0.527000010014,0.601999998093,0.527000010014,0.652999997139,0.652999997139,0.601999998093,0.628000020981,0.727999985218,0.677999973297,0.727999985218,0.628000020981,0.628000020981,0.677999973297,0.727999985218,0.753000020981,0.82800000906,0.879000008106,0.879000008106,0.879000008106,0.978999972343,0.903999984264,0.978999972343,0.879000008106,0.82800000906,0.802999973297,0.727999985218,0.777999997139,0.929000020027,1.07899999619,1.23000001907,1.23000001907,1.38100004196,1.30499994755,1.17999994755,0.402000010014,2.4849998951,2.4849998951,0.753000020981,0.82800000906,0.326000005007,0.351000010967,0.250999987125,0.326000005007,0.275999993086,0.250999987125,0.402000010014,0.426999986172,0.326000005007,0.225999996066,0.326000005007,0.300999999046,0.250999987125,0.326000005007,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635.0,0.351000010967,0.326000005007,0.351000010967,0.225999996066,0.201000005007,0.377000004053,0.377000004053,0.351000010967,0.377000004053,0.377000004053,0.402000010014,0.150999993086,0.377000004053,0.402000010014,0.501999974251,0.476999998093,0.501999974251,0.476999998093,0.601999998093,0.476999998093,0.451999992132,0.551999986172,0.628000020981,0.652999997139,0.70300000906,0.501999974251,0.175999999046,0.225999996066,0.527000010014,0.727999985218,0.677999973297,0.677999973297,0.601999998093,0.727999985218,0.852999985218,0.82800000906,0.777999997139,0.82800000906,0.852999985218,0.82800000906,0.879000008106,1.0039999485,1.1289999485,1.30499994755,1.65699994564,3.03699994087,4.99499988556,2.98699998856,2.63499999046,1.43099999428,0.777999997139,0.476999998093,0.275999993086,0.275999993086,0.326000005007,0.351000010967,0.225999996066,0.402000010014,0.377000004053,0.377000004053,0.250999987125,0.150999993086,0.201000005007,0.175999999046,0.150999993086,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636.0,0.402000010014,0.402000010014,0.377000004053,0.351000010967,0.377000004053,0.402000010014,0.326000005007,0.300999999046,0.377000004053,0.426999986172,0.377000004053,0.377000004053,0.225999996066,0.377000004053,0.300999999046,0.426999986172,0.300999999046,0.426999986172,0.426999986172,0.402000010014,0.476999998093,0.527000010014,0.527000010014,0.377000004053,0.476999998093,0.577000021935,0.451999992132,0.628000020981,0.577000021935,0.628000020981,0.426999986172,0.501999974251,0.601999998093,0.601999998093,0.601999998093,0.601999998093,0.577000021935,0.727999985218,0.652999997139,0.777999997139,0.527000010014,0.677999973297,0.677999973297,0.402000010014,0.652999997139,0.777999997139,0.727999985218,0.903999984264,0.753000020981,0.577000021935,0.777999997139,0.601999998093,0.777999997139,0.802999973297,0.903999984264,0.377000004053,0.250999987125,0.351000010967,0.70300000906,0.652999997139,1.05400002003,1.53100001812,2.08299994469,2.33400011063,3.81500005722,3.08699989319,1.85699999332,0.652999997139,0.275999993086,0.326000005007,0.70300000906,1.20500004292,1.43099999428,1.33000004292,1.05400002003,0.351000010967,0.275999993086,1.80700004101,0.852999985218,0.82800000906,0.802999973297,1.15499997139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.0,0.275999993086,0.300999999046,0.377000004053,0.551999986172,0.250999987125,0.326000005007,0.501999974251,0.351000010967,0.377000004053,0.402000010014,0.451999992132,0.351000010967,0.377000004053,1.48099994659,0.377000004053,0.402000010014,0.426999986172,0.402000010014,0.451999992132,0.426999986172,0.476999998093,0.476999998093,0.501999974251,0.476999998093,0.501999974251,0.551999986172,0.601999998093,0.601999998093,0.652999997139,0.628000020981,0.70300000906,0.601999998093,0.628000020981,0.628000020981,0.727999985218,0.727999985218,0.879000008106,0.275999993086,0.802999973297,0.802999973297,0.879000008106,0.402000010014,0.929000020027,0.978999972343,0.903999984264,0.82800000906,0.70300000906,0.753000020981,0.802999973297,1.15499997139,1.23000001907,1.60599994659,2.15899991989,3.06200003624,3.94099998474,2.71099996567,1.90799999237,1.1289999485,0.727999985218,0.326000005007,0.275999993086,0.351000010967,0.275999993086,0.275999993086,0.275999993086,0.275999993086,0.275999993086,0.225999996066,0.250999987125,0.275999993086,0.250999987125,0.326000005007,0.250999987125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638.0,0.402000010014,0.326000005007,0.300999999046,0.275999993086,0.300999999046,0.275999993086,0.300999999046,0.601999998093,0.426999986172,0.351000010967,0.426999986172,0.402000010014,0.501999974251,0.527000010014,0.501999974251,0.70300000906,0.70300000906,0.777999997139,0.677999973297,0.727999985218,0.978999972343,0.929000020027,0.879000008106,1.1289999485,0.777999997139,1.25499999523,1.45599997044,4.56799983978,2.41000008583,1.15499997139,0.929000020027,0.402000010014,0.351000010967,0.476999998093,1.85699999332,1.25499999523,0.677999973297,2.15899991989,1.10399997234,1.10399997234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639.0,0.953999996185,0.426999986172,0.377000004053,0.275999993086,0.250999987125,0.326000005007,0.250999987125,0.275999993086,0.727999985218,0.402000010014,0.476999998093,1543.32397461,1026.81604004,1335.06896973,718.838989258,101.429000854,101.478996277,101.353996277,101.353996277,512.642028809,413.497009277,306.972991943,-0.0,1133.51599121,306.972991943,103.43699646,311.014007568,616.356018066,204.916000366,1.50600004196,517.687988281,1131.18200684,204.589996338,1129.59997559,718.361999512,1.25499999523,0.677999973297,2.15899991989,1.10399997234,1.10399997234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.0,0.451999992132,0.551999986172,0.551999986172,0.577000021935,0.677999973297,0.652999997139,0.727999985218,0.727999985218,1.25499999523,0.903999984264,0.852999985218,0.476999998093,0.727999985218,1.45599997044,1.25499999523,0.527000010014,1.02900004387,0.628000020981,0.601999998093,0.802999973297,0.978999972343,2.13400006294,3.18799996376,1.17999994755,0.82800000906,0.501999974251,0.351000010967,0.300999999046,0.250999987125,0.326000005007,0.426999986172,0.402000010014,0.351000010967,0.903999984264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641.0,0.628000020981,0.652999997139,0.677999973297,0.652999997139,0.727999985218,0.753000020981,0.802999973297,0.753000020981,0.929000020027,0.70300000906,0.852999985218,0.879000008106,0.852999985218,0.802999973297,0.903999984264,0.753000020981,0.953999996185,1.05400002003,0.929000020027,1.55599999428,0.802999973297,0.82800000906,1.20500004292,2.05800008774,3.74000000954,1.68200004101,1.17999994755,0.476999998093,0.451999992132,0.476999998093,0.300999999046,0.150999993086,0.275999993086,0.250999987125,0.326000005007,0.175999999046,0.225999996066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642.0,0.852999985218,0.82800000906,0.903999984264,0.777999997139,0.929000020027,0.903999984264,0.879000008106,0.852999985218,0.852999985218,0.953999996185,0.879000008106,1.15499997139,1.05400002003,1.1289999485,0.929000020027,0.82800000906,0.929000020027,0.953999996185,1.07899999619,1.85699999332,2.78600001335,2.28399991989,2.91199994087,1.78199994564,0.628000020981,0.426999986172,0.377000004053,0.326000005007,0.451999992132,0.275999993086,0.326000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
